agent_id,allocation_sha256,cross_track_error_to_remaining_path,current_local_tracking_target,episode_index,final_assignment_waypoint,method,mission_phase,path_next_index,position,remaining_path_invalidated,remaining_path_length,remaining_path_point_count,scenario_seed,step
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,286
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,287
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,288
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,289
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,290
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,291
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,292
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,293
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,294
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,295
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,296
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,297
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,298
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,299
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,300
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,301
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,302
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,303
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,304
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,305
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,306
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,307
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,308
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,309
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,310
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,311
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,312
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,313
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,314
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,315
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,316
